item_id,src,hypo_A,hypo_B,label
item_0551,"""But architecture can build a bridge between the living and the dead and, to some extent, blur the boundaries.""",但建筑能够在生者与逝者之间架起一座桥梁，并在某种程度上模糊二者的界限。,“然而，建筑能够在生者与逝者之间架起桥梁，并在一定程度上模糊两者的界限。”,
item_0552,Copyright and the EU's principle of free competition should be taken into account in the televising of sports as of other events.,与转播其他活动一样，体育赛事的电视转播也应充分考虑版权以及欧盟的自由竞争原则。,体育赛事的电视转播应像其他活动一样，兼顾版权和欧盟的自由竞争原则。,
item_0553,"""They can freely write anything they like about our prophet, but if one raises doubts about the Holocaust he is either fined or sent to prison,"" he added.",“他们可以随意撰写任何有关我们先知的内容，但如果有人对纳粹大屠杀提出质疑，要么被罚款，要么被送进监狱，”他补充道。,“他们可以随心所欲地撰写任何关于我们先知的内容，但如果有人对犹太人大屠杀提出质疑，就会被判处罚款或被送进监狱，”他补充道。,
item_0554,"Jared, Ruth and I are going to go over all the Florida activity tomorrow morning.",明天上午，杰拉德、鲁思和我将一起过一遍佛罗里达州的所有活动安排。,明天上午，贾里德、露丝和我将一起审查佛罗里达州的所有活动情况。,
item_0555,Further to your call attached is a presentation I gave at the Canadian Risk Managers Conference in Edmonton in the fall of 2000.,根据您的来电，现附上我于2000年秋季在埃德蒙顿举行的加拿大风险管理者会议上所作的演示文稿。,承接之前的通话，附件是我于2000年秋季在埃德蒙顿举办的加拿大风险管理者大会上所做的演示文稿。,
item_0556,"Perhaps we should look at the death metal phenomenon less as an invitation to violence than as a couter-cultural response to the over hypocrisy of a large percentage of the 'Church-Morality' crowd, which gives a lot of lip service to loving thy neighbor, but doesn't apply that love very far beyond their own congregation.",也许，我们与其把死亡金属现象视为对暴力的煽动，不如把它看作一种反主流文化的回应，针对的是相当一部分“教会道德”人士公然的虚伪：他们把“爱邻如己”挂在嘴边，却很少把这种爱施予自己教会之外的人。,也许我们不应该将死亡金属现象视作对暴力的煽动，而更应将其看作是对很大一部分“教会道德”群体露骨虚伪的一种反主流文化回应——这群人嘴上把“爱邻如己”说得天花乱坠，实际上却根本不愿将这份爱延伸到他们自己的教区之外。,
item_0557,Entitlement to free abortions equates with women having the right to manage their lives and make decisions about their own bodies.,享有免费堕胎的权利，等同于女性拥有掌控自身生活和对自己的身体做出决定的权利。,享有免费人工流产服务的权利，意味着女性有权掌控自己的生活，并对自己的身体作出自主决定。,
item_0558,"So be sure to get your pet's memorial on the site and if you have a charity / rescue, make sure it is listed on their database so you can receive some of the profits from the site.",因此，请务必在网站上为您的宠物创建纪念页面；如果您经营慈善机构或救助组织，也请确保将其列入该网站的数据库，以便获得网站部分收益。,所以，请务必在网站上为您的宠物建立纪念页面；如果您运营着一家慈善或救援机构，请确保其已加入该网站的数据库，以便分享网站的部分收益。,
item_0559,Microsoft announced on Wednesday a new workplace chat tool poised to take on industry darling Slack.,微软周三宣布推出一款新的职场聊天工具，意在挑战业内宠儿 Slack。,微软周三宣布推出一款全新的工作场所聊天工具，准备与行业宠儿 Slack 一决高下。,
item_0560,Some recent research conducted by Oregon State University has given considerable credence to this idea.,俄勒冈州立大学近期开展的一些研究大大增强了这一观点的可信度。,俄勒冈州立大学最近开展的一些研究为这一观点提供了强有力的支持。,
item_0561,If you have any questions please do not hesitate to give me a call.,如果您有任何问题，请随时给我打电话。,如果您有任何疑问，请随时给我打电话。,
item_0562,But we do not take the view that including a corresponding reference to this in a recital can produce that result.,但我们并不认为，在序言部分对此作相应提及即可产生这一效果。,但我们并不认为，在序言中对此进行相应引用就能产生这一结果。,
item_0563,Let me know if acceptable and I will go ahead and execute.,如果可以接受，请告知，我将继续执行。,若您觉得可行，请随时告知，我便着手执行。,
item_0564,"Was looking after the upkeep of the road, he declared.",他声称，自己当时正在负责该路段的养护工作。,他声称自己当时负责道路的养护工作。,
item_0565,Does this mean that for June and for a certain portion of July we should not do anything and just make adjustments on a going forward basis (and assume everything will work out at month end)?,这是否意味着，对于6月以及7月的部分时间，我们无需采取任何措施，只需从今往后进行调整（并假定到月底一切都会顺利解决）？,这是否意味着，对于六月份和七月份的某一部分时间，我们什么都不用做，只需在后续进行调整（并假设到月底一切都会顺利解决）？,
item_0566,"If a query uses an alias that is the same as a base column name and you create a calculated field using the ambiguous name, the query will produce different results under each query mode.",如果查询使用了与基础列名相同的别名，并且你使用这个有歧义的名称创建了计算字段，则该查询在每种查询模式下都会产生不同的结果。,如果查询中使用的别名与基列名相同，并且您使用该歧义名称创建了计算字段，那么在不同的查询模式下，该查询将产生不同的结果。,
item_0567,"They can be bleak and eerie, often very exposed, often covered with antiquities like bronze age burial mounds, stone circles and settlements--until late in the bronze age they were rich farmlands,then a change in the climate caused the skies to cloud over and rain to wash the goodness from the soil.",这些地方常常荒凉而诡谲，大都毫无遮蔽，且遍布着青铜时代的墓冢、石圈和聚落等古迹——直到青铜时代晚期，这里还曾是肥沃的农田，随后气候骤变，天空阴云密布，雨水无情地冲刷掉了土壤中的养分。,它们可能荒凉而阴森，往往毫无遮蔽，常常遍布青铜时代墓冢、石圈和聚落等古迹——直到青铜时代晚期，它们还曾是肥沃的农田；后来气候变化使天空阴云密布，雨水将土壤中的养分冲刷殆尽。,
item_0568,"Though I am loathe to quote other writers at legnth in this space, this little bit from Dan Froomkin's ""White House Briefing"" column in the WashPost today is just too good to pass up (read the whole column here ):",虽然我不愿在此处长篇累牍地引用其他作者的话，但今天丹·弗鲁姆金在《华盛顿邮报》“白宫简报”专栏中写的这一小段实在太精彩了，令人不忍错过（点击此处阅读整篇专栏）：,尽管我向来不愿在这里大段引用其他作者的文字，但丹·弗鲁姆金今天在《华盛顿邮报》“白宫简报”专栏中的这一小段实在精彩，不容错过（点击此处阅读全文）：,
item_0569,The images turned out amazing.,成片效果太惊艳了。,这些照片拍出来效果太惊艳了。,
item_0570,"When you open a page, Access reads the connection file that is linked to the page, and based on the contents of the connection file, connects the page to the appropriate data source.",打开页面时，Access 会读取与该页面关联的连接文件，并根据连接文件的内容，将该页面连接到相应的数据源。,当您打开某个页面时，Access 会读取与该页面链接的连接文件，并根据该文件的内容，将该页面连接到相应的数据源。,
item_0571,It must be stamped out.,必须彻底铲除。,必须予以彻底根除。,
item_0572,i think they could get their asses kicked by cats.,我觉得他们可能会被猫揍得屁滚尿流。,我觉得它们能被猫揍得屁滚尿流。,
item_0573,only once it looked like my male cat was biting at her neck and then her stomach and she was meowing fairly loud and hissed once then he backed off and now they are fine.,只有一次，我那只公猫似乎在咬她的脖子，接着又是肚子，她叫得挺大声，还哈了一声，随后公猫就退开了，现在它们已经相安无事了。,只有一次看起来像是我的公猫在咬她的脖子，接着又咬她的肚子，她叫得挺大声，还哈了一次气，然后他就退开了，现在它们相安无事。,
item_0574,It's even made out to you.,而且还是开给你的。,这甚至还是写给你的。,
item_0575,What's going on dude?,怎么了，哥们儿？,老兄，咋回事啊？,
item_0576,"At the corner of 72nd Street and Madison Avenue, he waved down a cab.",在72街与麦迪逊大道路口，他招手拦下了一辆出租车。,在第72街和麦迪逊大道的拐角处，他招手拦下一辆出租车。,
item_0577,"Evelyn Odara spoke to her husband as no local woman would dare; yet he ignored it, as if turning the tables on her with his countrymen's assumption that what women said was not heard, anyway.",伊芙琳·奥达拉对丈夫说话的语气，是当地任何女性都不敢有的；他却不予理会，仿佛搬出他同胞们那一套“反正女人说话也没人听”的偏见，反将了她一军。,伊夫琳·奥达拉以当地女人绝不敢有的口吻同丈夫说话；可他却置若罔闻，仿佛借着同胞们那套“女人说什么反正没人听”的成见，反过来将了她一军。,
item_0578,"He had made it to the third or fourth paragraph when the man turned slowly toward him, gave him a vicious stare, and jerked the paper out of view.",他刚读到第三或第四段时，那人便缓缓转过身来，恶狠狠地瞪了他一眼，随即猛地将报纸抽离了他的视线。,他刚看到第三或第四段，那个男人便慢慢转过头来，恶狠狠地瞪了他一眼，随即猛地把报纸抽出了他的视线。,
item_0579,Some Armenian prelates have joined us for coffee and take part in the discussion.,几位亚美尼亚高级教士也来与我们一起喝咖啡，并参与讨论。,几位亚美尼亚教长加入了我们，一边喝咖啡一边参与讨论。,
item_0580,"When victims and witnesses speak up, at least sometimes a child is protected, the truth is exposed, and justice is done.",当受害者和目击者站出来发声时，至少有时会有孩子得到保护，真相得以揭露，正义得以伸张。,当受害者和证人勇敢发声时，至少有时孩子能得到保护，真相得以大白，正义得以伸张。,
item_0581,I am vacation until the 22nd but Per is up to speed and I would like to make sure that you keep up with him and any HR / Legal activity that may occur.,我将休假至22日，但Per已经了解最新进展；我希望确保你与他保持同步，并及时跟进可能发生的任何人力资源或法律相关事宜。,我休假到22号，但Per已经掌握了最新进展，我希望你能与他保持紧密沟通，并跟进任何可能发生的人力资源或法律事务。,
item_0582,Please leave as a word document and make any changes and additions that you think necessary.,请保留为Word文档，并进行您认为必要的任何修改和补充。,请保留为 Word 文档，并进行你认为必要的任何修改和补充。,
item_0583,"Two years ago, Pakistani President Pervez Musharraf was surprised when the leader of the main Islamist alliance -- Maulana Fazlur Rahman -- visited India and issued a series of highly conciliatory statements.",两年前，当巴基斯坦主要伊斯兰联盟领袖毛拉·法兹鲁尔·拉赫曼访问印度并发表了一系列极具和解色彩的言论时，巴基斯坦总统佩尔韦兹·穆沙拉夫深感意外。,两年前，巴基斯坦总统佩尔韦兹·穆沙拉夫曾对主要伊斯兰主义联盟领导人毛拉纳·法兹勒·拉赫曼访问印度并发表一系列极具和解意味的声明感到惊讶。,
item_0584,Set up last month to centralize merchant asset activities.,于上月成立，旨在集中管理商户资产相关事务。,上个月成立，旨在集中管理商户资产活动。,
item_0585,That's all I know; I've had nothing to do with it.,我知道的就这么多；这件事与我毫无关系。,我知道的就只有这些；这事跟我毫无关系。,
item_0586,Had Harry been stupid to take Dobby seriously?,哈利把多比的话当真，是不是太愚蠢了？,哈利把多比的话当真，是不是太傻了？,
item_0587,There must be strict rules in abattoirs to maintain the highest levels of hygiene.,屠宰场必须实行严格的规章制度，以保持最高水平的卫生。,屠宰场必须制定严格的规章制度，以保持最高水平的卫生。,
item_0588,Instead they are encouraging everyone to come forward if they see any potential problems (as it is clear that overlooked problems could result in unnecessary losses).,相反，他们鼓励大家一旦发现任何潜在问题就主动反映（因为显而易见，忽视问题可能会导致不必要的损失）。,相反，他们鼓励每个人一旦发现任何潜在问题就主动提出来（因为显然，被忽视的问题可能会导致不必要的损失）。,
item_0589,"After you have had the chance to review the attached, please send me a marked-up draft and we can discuss our concerns from there.",您在抽空审阅完附件后，请发给我一份修改留痕的草案，届时我们再据此讨论各自关切的问题。,请您审阅附件后，将带修订标记的草稿发给我，届时我们再进一步讨论各自关注的问题。,
item_0590,(The President cut off the speaker),（总统打断了发言人的话）,（总统打断了发言者的讲话）,
item_0591,Some of the corporate also get cheap air tickets because they tie up with some of the airlines for a certain period based on the discount and services they get from the airlines.,一些企业也能获得低价机票，因为它们会根据航空公司提供的折扣和服务，与部分航空公司签订一定期限的合作协议。,一些企业也能获得优惠机票，因为它们会根据航空公司提供的折扣及服务，与部分航空公司签订一定期限的合作协议。,
item_0592,"The numbers indicate that in his first four years, Bush not only showed up, he showed up a lot.",数据显示，在上任头四年里，布什不仅露了面，而且频频露面。,数据表明，在任期的前四年里，布什不仅没有缺席，反而频繁公开亮相。,
item_0593,there will be some girls there and then we can get them to meet up with us at that garden in the heights party later that night.,到时候那里会有几个女孩，我们可以约她们当天晚上晚些时候在“高地花园”派对上和我们碰头。,那里会有几个女生，到时我们可以约她们当晚晚些时候在那个“高地花园”派对上跟我们碰头。,
item_0594,"Seeing another ""Columbia"" incident can be quite frightening (I woke up to it early in the morning when I was in Texas).",看到又一起“哥伦比亚号”式的事故发生，确实令人心惊（当时我在得克萨斯，一大早醒来就得知了这个消息）。,目睹又一起“哥伦比亚号”式的惨剧着实令人心惊（当年我在德克萨斯，一大清早醒来就得知了这一消息）。,
item_0595,"If you must do this, retest the existing queries to ensure that they still run or produce expected results, and rewrite the queries if necessary.",如果必须这样做，请重新测试现有查询，确保它们仍能正常运行或生成预期结果，并在必要时重写这些查询。,如果必须这样做，请重新测试现有查询以确保其仍能运行或产生预期结果，并在必要时重写这些查询。,
item_0596,"Tuesday is all about getting out the vote, but it means nothing if a registered voter isn't on the list.",周二的关键在于全力动员投票，但如果已注册的选民不在名单上，一切努力都将徒劳无功。,周二的重中之重是动员选民出来投票，但如果已登记选民不在选民名册上，这一切都毫无意义。,
item_0597,I hadn't seen a lot of the episodes and then my phone started lighting up.,我之前很多集都没看过，然后我的手机就开始不停地亮起来。,我之前没看过多少集，接着我的手机就开始亮个不停。,
item_0598,"you get a really good view of the city and there is also attractions like simulator, short movies.",不仅能将迷人的城市风光尽收眼底，还能体验模拟器和微电影等精彩项目。,你可以欣赏到城市的绝佳景色，那里还有模拟器、短片等游乐项目。,
item_0599,"The Neocons in the CPA have all sorts of ulterior motives and social experiments they want to impose on the Iraqi people, including Polish-style economic shock therapy, some sort of sweetheart deal for Israel, and maybe even breaking the country up into three parts.",联盟临时管理当局（CPA）中的新保守主义者怀揣着各种不可告人的企图，妄图在伊拉克人民身上强加各种社会实验，其中包括波兰式的经济“休克疗法”、某种偏袒以色列的私下利益输送，甚至可能将该国分裂为三个部分。,联盟驻伊拉克临时管理当局中的新保守派怀有各种不可告人的动机，企图将各种社会实验强加给伊拉克人民，包括波兰式经济休克疗法、为以色列谋取某种利益输送式的特殊安排，甚至可能还包括把这个国家分裂成三部分。,
item_0600,The top two are going 'head to head' in a final vote on that opens on Wednesday on - http://www.stuff.co.nz/dominion-post/,排名前两位者将在周三于 http://www.stuff.co.nz/dominion-post/ 开启的最终投票中展开“正面对决”。,前两名将在周三开启的最终投票中展开“正面对决”，投票网址为 http://www.stuff.co.nz/dominion-post/,
item_0601,"On the other hand, a certain transition democracy, as in Jordan, may be a better temporary solution, paving the way for the real thing, perhaps in the same way that an immediate sudden democracy did not work in Russia and would not have worked in China.",另一方面，像约旦这样某种过渡时期的民主形式，或许是一个更好的权宜之计，能为实现真正的民主铺平道路，这正如那种一蹴而就的骤然民主在俄罗斯未能成功，在华也同样行不通一样。,另一方面，某种过渡性民主，例如约旦的模式，或许是更好的临时解决方案，能够为真正的民主铺平道路；这或许正如骤然引入的民主在俄罗斯并未奏效，在中国也本不会奏效一样。,
item_0602,"Once the Office Web Components are installed, users who have access to an Office 2002 license will be able to interact with and make changes to the components.",安装 Office Web 组件后，有权使用 Office 2002 许可证的用户将能够与这些组件交互并对其进行修改。,一旦安装了 Office Web Components，拥有 Office 2002 许可的用户将能够与这些组件进行交互并对其进行更改。,
item_0603,We look forward to hearing your comments.,期待听取您的意见。,我们期待您的反馈。,
item_0604,I have a couple of questions so I can wrap up the LOI:,为了能尽快定稿这份意向书（LOI），我还有几个问题想确认一下：,我有几个问题需要确认，以便完成意向书：,
item_0605,"When you move a field that has custom groups between row and column areas, the custom group fields that are based on the field move with the field.",当您在行区域和列区域之间移动具有自定义组的字段时，基于该字段的自定义组字段也会随之移动。,将包含自定义组的字段在行区域和列区域之间移动时，基于该字段的自定义组字段也会随该字段一起移动。,
item_0606,In practise it turns out that it is sometimes impossible to answer this question.,在实践中，事实证明有时这个问题是无法回答的。,实践表明，有时无法回答这个问题。,
item_0607,Finance and mentorship should go hand in hand.,资金与指导应当相辅相成。,资金支持与导师指导应相辅相成。,
item_0608,"Also, you can set the line style of borders. For example, you can specify that a border consists of dashes or dots.",此外，您还可以设置边框的线型。例如，您可以指定边框由虚线或点线组成。,此外，您还可以设置边框的线型。例如，可以指定边框由虚线或点线组成。,
item_0609,"She said, There're bulbs like you see in films round the star's dressing-table, and they light up and spell INDEPENDENCE HURRAH.",她说：“那儿有像电影里明星化妆台周围装的那种灯泡，它们一亮起来，就会拼出‘独立万岁’的字样。”,她说：“有一圈灯泡，像电影里明星化妆台周围的那种，一亮起来就拼出‘独立万岁’。”,
item_0610,But the long silence from Ron and Hermione had made Harry feel so cut off from the magical world that even taunting Dudley had lost its appeal – and now Ron and Hermione had forgotten his birthday.,可是，罗恩和赫敏长久以来音信全无，让哈利觉得自己仿佛与魔法世界彻底隔绝了，就连嘲弄达力也失去了乐趣——而现在，罗恩和赫敏竟连他的生日也忘了。,然而，罗恩和赫敏长期的音信全无让哈利感到自己与魔法世界彻底隔绝，甚至连戏弄达力都失去了乐趣——而如今，罗恩和赫敏竟然把他的生日也给忘了。,
item_0611,I'll get back to you as soon as I have more info (hopefully later today),一旦有了更多信息（希望是今天晚些时候），我会尽快回复您。,我一有更多消息就会尽快回复你（希望今天晚些时候）,
item_0612,The population had cleared out a long time ago.,当地居民早就已经搬空了。,居民早已撤离一空。,
item_0613,either way you also need to keep an eye on the temperature if you are using a dry fish tank as UV lights in my experience up the temperature significantly and without proper ventilation it can become an oven.,无论如何，如果你用的是干养鱼缸，也需要留意温度，因为依我的经验，紫外线灯会使温度大幅升高，如果通风不良，里面简直会变成烤箱。,无论如何，如果你用的是干鱼缸，都需要留意温度；根据我的经验，紫外线灯会使温度显著升高，如果通风不良，鱼缸可能会变得像烤箱一样。,
item_0614,"But air traffic controllers in Baghdad have no record of the flights, which supposedly took off between July 2004 and July 2005.",但巴格达的空管人员并没有这些航班的记录，而据称这些航班是在2004年7月至2005年7月之间起飞的。,但巴格达的空中交通管制员没有这些航班的记录，而这些航班据称是在2004年7月至2005年7月期间起飞的。,
item_0615,We look forward to your active participation to make this forum an exciting meeting place for like minded individuals.,我们期待您的积极参与，共同将本论坛打造成为志同道合者汇聚交流的精彩平台。,我们期待您的积极参与，共同将本次论坛打造为志同道合之士汇聚一堂的精彩平台。,
item_0616,"With protests going on in the Chilean capital of Santiago (from the economic summit), President Bush visited Chinese President Hu Jintao and other key allies in Santiago.",在智利首都圣地亚哥因经济峰会引发的抗议活动持续进行之际，布什总统在圣地亚哥会见了中国国家主席胡锦涛及其他重要盟友。,在智利首都圣地亚哥因经济峰会爆发抗议活动之际，布什总统在圣地亚哥会晤了中国国家主席胡锦涛及其他重要盟友。,
item_0617,Two months ago I had to have an operation for a serious complaint.,两个月前，我因患严重疾病不得不接受手术。,两个月前，我因身患重病不得不接受了一次手术。,
item_0618,Uncle Vernon might still have been able to make his deal – if it hadn't been for the owl.,要不是那只猫头鹰，弗农姨父本来还是有可能谈成那笔生意的。,若不是那只猫头鹰作梗，弗农姨父本来还是能谈成那笔生意的。,
item_0619,"I would like to informally get together with you on Wednesday, July 18 at 11:45 am - 1:00 pm (max) to talk about your recruiting experience with Enron Canada.",我想于7月18日（星期三）上午11:45至下午1:00（最晚）与您进行一次非正式会面，聊聊您在安然加拿大的招聘经历。,我想在7月18日（周三）上午11:45到下午1:00（最晚）之间，和您非正式地聚一聚，聊聊您在安然加拿大的求职经历。,
item_0620,DPA: Iraqi authorities announced that they had busted up 3 terrorist cells operating in Baghdad.,德新社：伊拉克当局宣布，已捣毁3个在巴格达活动的恐怖主义团伙。,德新社：伊拉克当局宣布破获了在巴格达活动的3个恐怖分子团伙。,
item_0621,"He was warned that they were building up a huge Army and would eventually launch an attack, but he ignored his military advisers.",他曾被警告说，他们正在集结一支庞大的军队，并最终会发动进攻，但他无视了军事顾问的建议。,有人曾警告他，对方正在集结庞大的军队并终将发动进攻，但他却对军事顾问的劝告置若罔闻。,
item_0622,Olympus X-940 14 Megapixel Digital Camera has filters and can do all sorts of special effects.,奥林巴斯 X-940 1400万像素数码相机内置滤镜，能够实现各种特殊效果。,奥林巴斯 X-940 1400万像素数码相机内置滤镜，可实现各种特殊效果。,
item_0623,"Greece, Italy, France, Spain and Austria, have understood that something has to be done and now have a presence in Albania.",希腊、意大利、法国、西班牙和奥地利已经认识到必须采取行动，如今已在阿尔巴尼亚建立了存在。,希腊、意大利、法国、西班牙和奥地利已意识到必须采取行动，目前已在阿尔巴尼亚派驻了力量。,
item_0624,If you concentrate on that feel just before the trot you can figure it out and the timing is essential to push her at that instant.,如果你专注体会她即将进入小跑前的那种感觉，就能掌握要领；关键是把握时机，在那一瞬间催她向前。,如果你能专注于马匹即将开始快步那一刻的感觉，就能找到窍门，而在那个瞬间催马向前，时机至关重要。,
item_0625,Good luck w/it & will pray for you to have the willpower to be smoke-free :),祝你好运，我会为你祈祷，愿你有足够的毅力成功戒烟 :),祝你好运！也会为你祈祷，愿你有毅力戒烟成功 :),
item_0626,This is a significant strategic change and it applies strong pressure on the terrorist countries.,这是一个重大的战略转变，并对恐怖主义国家施加了强大的压力。,这是一次重大的战略转变，并对恐怖主义国家施加强大压力。,
item_0627,I'm assuming it's to scare off predators / like how they will puff up their neck spikes to make them look bigger to predators or enemies.,我想这是为了吓跑捕食者，就像它们会鼓起颈部的棘刺，好让自己在天敌或敌人面前显得体型更大一样。,我猜这是为了吓退捕食者，就像它们会鼓起脖子上的尖刺，让自己在捕食者或敌人面前显得更大。,
item_0628,There was a change made in the coding for the delta position and this has somehow messed up the liq value.,对 delta 仓位代码的修改不知何故导致清算值出现了异常。,对 delta 头寸的代码进行了一处修改，不知为何导致 liq 值异常。,
item_0629,"Jared, Ruth and I are going to go over all the Florida activity tomorrow morning.",杰拉德、鲁思和我明天上午要一起过一遍佛罗里达州的所有活动。,明天上午，贾里德、露丝和我将一起梳理佛罗里达州的所有活动情况。,
item_0630,"You see, said Quinn, I'm not making it up. I even have proof.",“你瞧，”奎恩说，“我没瞎编。我甚至有证据。”,“你看，”奎因说，“我不是瞎编的。我甚至还有证据。”,
item_0631,"""Time is the best teacher, except for the fact that it kills off its best students""",“时间是最好的老师，只可惜它杀死了自己最优秀的学生。”,时间是最好的老师，可惜它总会杀死自己最优秀的学生。,
item_0632,He cross examined witnesses relentlessly and had them break down and tell the truth.,他对证人穷追不舍地交叉盘问，逼得他们心理防线崩溃，吐露真相。,他毫不留情地盘问证人，突破其心理防线，迫使他们吐露实情。,
item_0633,"As I mentioned, please let me know when it is ready, and I will send someone to pick it up.",正如我之前提到的，准备好后请通知我，我会派人去取。,如前所述，准备好后请告诉我，我会派人去取。,
item_0634,Just at that time the manager was the only man supposed to have any right to candles.,恰在那个时候，经理是唯一被认为有权使用蜡烛的人。,偏偏在那时候，按说只有经理一个人才有权领用蜡烛。,
item_0635,"If he or she did not, then they should have all the same rights as other Iraqis.",若非如此，他们理应享有与其他伊拉克人完全同等的权利。,如果他或她没有这样做，就应享有与其他伊拉克人完全相同的权利。,
item_0636,"Still, it was painful, and he struggled desperately to swallow his pride.",尽管如此，这依然令人痛苦，他拼命挣扎着才将自尊心吞下。,尽管如此，这依然令他痛苦不堪，他拼命想咽下这口傲气。,
item_0637,a rare form of retardation is showing up in that group more than anywhere else in the world.,一种罕见的智力发育迟缓在该群体中的发生率高于世界上其他任何地方。,一种罕见的智力发育迟缓在该人群中的发病率比世界其他任何地方都要高。,
item_0638,"Twinkle Twinkle lazy star Kitna soyega uthja yaar, up above the world so high, sun has risen in the sky, uthke jaldi pee le chai, then call me up and say ""HI""",一闪一闪懒星星，你要睡到几时醒；高高挂在天空里，太阳已经升天际；快快起床喝杯茶，再打给我说声“嗨”,一闪一闪懒星星，还要睡到何时呀，高高挂在天之涯，太阳早已升起啦，快快起床喝杯茶，再打电话说声“哈”。,
item_0639,I know you all are going to have so much fun with them.,我知道你们大家和他们在一起一定会玩得特别开心。,我知道你们一定会和他们玩得特别开心。,
item_0640,"Simplicity gave it that blessed, laudatory lack of clutter, the efficient and effective text-based ads, and the support of anyone with a dial-up connection.",简约使它拥有了那种令人欣慰、备受赞誉的清爽无杂，采用了高效且有效的文字广告，并赢得了所有拨号上网用户的支持。,简约的设计赋予了它那为人称道的清爽界面、高效实用的文本广告，以及所有拨号上网用户的鼎力支持。,
item_0641,"On July 4-5, again before the rescue, Le Monde had reported without comment wisecracks made by Amin in a speech at Port Louis.",7月4日至5日，同样是在人质营救行动之前，《世界报》便已不加评论地报道了阿明在路易港发表演讲时所说的俏皮话。,7月4日至5日，同样是在救援行动之前，《世界报》曾不加评论地报道了阿明在路易港一次演讲中所说的俏皮话。,
item_0642,"You made a choice to be a mommy, you dont get a break until they move out, thats the choice that you madea and that's life.",既然你选择了当妈，在孩子搬出去独立之前，你就别想歇着，这是你自己的选择，这就是生活。,你选择了当妈妈，在孩子们搬出去之前就别想有喘息的机会；这是你自己做出的选择，这就是生活。,
item_0643,"With Colin Powell around, the U.S. has no need of an Osama bin Laden",只要有科林·鲍威尔在，美国就用不着奥萨马·本·拉登。,只要有科林·鲍威尔在，美国就根本不需要奥萨马·本·拉登。,
item_0644,"Therefore he whacked the old nigger mercilessly, while a big crowd of his people watched him, thunderstruck, till some man, – I was told the chief's son, – in desperation at hearing the old chap yell, made a tentative jab with a spear at the white man – and of course it went quite easy between the shoulder-blades.",于是他毫不留情地痛打那个老黑鬼；一大群同族人惊得目瞪口呆，在旁看着，直到有个人——我听说是酋长的儿子——听见那老家伙惨叫，急得忍无可忍，才试探着用长矛朝那个白人刺了一下——自然，矛尖很轻易地扎进了他的两片肩胛骨之间。,因此，他毫不留情地痛打那个老黑人，而他的一大群族人则在旁看得目瞪口呆，直到有一个人——听说那是酋长的儿子——在听到那老家伙的惨叫声时，情急之下，用长矛试探性地朝那白人刺了一记——当然，矛头极其轻易地就穿透了那人的后背。,
item_0645,i am going out tonight to get wasted if anyone is interested.,我今晚打算出去买醉，有谁想一起的吗？,我今晚要出去喝个烂醉，有人感兴趣的话可以一起。,
item_0646,"right now, your male is fighting off an intruder, and he feels that all of the house is his.",此时此刻，你家的公猫正在击退入侵者，它觉得整个屋子都是它的领地。,现在，你家那只雄性宠物正在击退入侵者，它觉得整栋房子都是它的地盘。,
item_0647,well id just come straight out and tell them how you feel,嗯，我会直接开门见山地告诉他们你的感受。,那我觉得你还是直接向他们坦白你的感受吧,
item_0648,"The last I checked, the Satanists have a long way to go to catch up with the death and destruction dealt out by self-proclaimed (though false) Christians.",据我所知，撒旦教徒要想赶上那些自封（虽说虚假）的基督徒所造成的死亡与毁灭，还有很长的路要走。,据我所知，撒旦教徒若想赶上那些自称为基督徒（尽管并非真正的基督徒）的人所造成的死亡与毁灭，还差得远。,
item_0649,Can you please confirm which price is correct and make the change in Sitara if necessary?,请协助确认哪个价格才是正确的，并在必要时于 Sitara 系统中进行修改。,能否请您确认哪个价格是正确的，并在必要时在 Sitara 中进行修改？,
item_0650,"Please, make sure that we are billed.",请务必向我们开具账单。,请务必确保向我们开具账单。,
item_0651,"For example, I am concerned when I buy the monthly bus passes and I have to fill in my SS number.",例如，我在购买公交月票时需要填写自己的社会安全号码，这让我感到担忧。,例如，买公交月票时居然要填社保号，这让我挺担心的。,
item_0652,The only difference we had was for package V02.,我们唯一的差异在于 V02 包。,我们唯一的区别仅在于 V02 数据包。,
item_0653,"The chair was comfortable, and the beer had gone slightly to his head.",那把椅子坐着很舒服，啤酒也让他微微有些上头了。,椅子坐着很舒服，啤酒也让他有些微醺。,
item_0654,"Now that the Dursleys knew they weren't going to wake up as fruitbats, he had lost his only weapon.",既然德思礼一家已经知道自己不会一觉醒来变成果蝠，他便失去了唯一的武器。,既然德思礼夫妇知道自己不会一觉醒来变成食果蝙蝠，他就失去了唯一的武器。,
item_0655,I ran across this item on the Internet.,我在网上无意中发现了这个。,我在网上偶然发现了这个东西。,
item_0656,"I'm looking after Colonel Bray, no need to bother him.",有我照看布雷上校，不用去打扰他。,我在照看布雷上校，不必打扰他。,
item_0657,"Worse yet, what is going on will not let us alone.",更糟糕的是，正在发生的一切不会让我们独善其身。,更糟的是，眼下发生的一切不会让我们置身事外。,
